PAIS,DEPARTAMENTO,PROVINCIA,MUNICIPIO,RECINTO,ASIENTO,TIPO-CIRCUN,LATITUD,LONGITUD,CIRCUNSCRIPCION,DISTRITO,CUADRANTE
Bolivia,Potosí,Tomás Frías,Urmiri,Esc. Secc. Vacuyo,Vacuyo,Uninominal,-19.45475,-66.112273,34,.,.
Bolivia,Potosí,José María Linares,Ckochas,Esc. Seccional,Chejchi,Uninominal,-19.839333,-64.833606,35,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,Esc. Seccional Chagua,Chagua,Uninominal,-21.881949,-65.807998,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Seccional De San Pedro de Colila,San Pedro de Colila,Uninominal,-19.477345,-65.137763,35,.,.
Bolivia,Potosí,Chárcas,San Pedro,Esc. Seccional Eskencachi,Esquencachi,Uninominal,-18.422054,-66.184426,38,.,.
Bolivia,Potosí,Chayanta,Ocurí,Esc. Seccional Marcoma,Marcoma,Uninominal,-18.951719,-65.641689,39,.,.
Bolivia,Potosí,Chayanta,Ravelo,Esc. Seccional Moko Kotani,Moko Kotani,Uninominal,-18.610548,-65.558473,39,.,.
Bolivia,Potosí,Chayanta,Ravelo,Esc. Seccional Molle Molle,Molle Molle,Uninominal,-18.987211,-65.560471,39,.,.
Bolivia,Potosí,Sud Lipez,San Pablo,Esc. Seccional Rio San Pablo,R?¡o San Pablo,Uninominal,-21.609123,-66.761811,37,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,Esc. Seccional Selocha,Selocha,Uninominal,-21.809448,-65.478709,37,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,Esc. Seccional Sococha,Sococha,Uninominal,-22.002112,-65.481706,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Tacobamba,Esc. Seccional Trapiche Bajo,Trapiche Alta.,Uninominal,-19.423596,-65.542362,35,.,.
Bolivia,Potosí,José María Linares,Ckochas,Esc. Seccional Uyuni,Uyuni,Uninominal,-19.864983,-65.126148,35,.,.
Bolivia,Potosí,Sud Lipez,San Pablo,Esc. Seccional Viluyo,Viluyo (Sud Lipez),Uninominal,-21.526248,-66.340307,37,.,.
Bolivia,Potosí,José María Linares,Puna (Villa Talavera),Esc. Sepulturas,Sepulturas,Uninominal,-19.861149,-65.594147,35,.,.
Bolivia,Potosí,José María Linares,Ckochas,Esc. Seucochi,Seocochi,Uninominal,-19.906978,-64.865023,35,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Esc. Sillu Sillu,Sillu Sillu,Uninominal,-18.099125,-66.460258,38,.,.
Bolivia,Potosí,Chayanta,Ocurí,Esc. Simon Bolivar De Peana,Peaña,Uninominal,-18.719168,-65.785638,39,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Esc. Simon Rodriguez,Potosí,Uninominal,-19.583608,-65.75751,33,.,.
Bolivia,Potosí,Chárcas,San Pedro,Esc. Sora Sora,Viscachani,Uninominal,-18.196722,-66.272338,38,.,.
Bolivia,Potosí,Bustillo,Uncía,Esc. Subcentral Lagunillas,Lagunillas,Uninominal,-18.543841,-66.414592,39,.,.
Bolivia,Potosí,Cornelio Saavedra,Tacobamba,Esc. Tacobamba,Tacobamba,Uninominal,-19.201087,-65.552516,35,.,.
Bolivia,Potosí,General Bernardino Bilbao,Acasio,Esc. Taconi De Caine,Taconi de Caine,Uninominal,-17.962773,-65.999485,38,.,.
Bolivia,Potosí,General Bernardino Bilbao,Acasio,Esc. Taconi Yambata,Taconi Yambata,Uninominal,-18.034823,-65.955805,38,.,.
Bolivia,Potosí,Daniel Campos,Tahua,Esc. Tamancasa,Tamancaza,Uninominal,-19.725557,-68.013416,36,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Esc. Tarapaya,Tarapaya,Uninominal,-19.476109,-65.799336,34,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Tarija Cuchu,Tarija Cucho,Uninominal,-19.490668,-65.333933,35,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Tauri Cancha,Villa Carmen,Uninominal,-19.597958,-65.320377,35,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Tirispaya,Tirispaya,Uninominal,-19.271305,-65.416905,35,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Esc. Tomas Frias,Pacasi,Uninominal,-19.716636,-65.515154,35,.,.
Bolivia,Potosí,Chayanta,Ravelo,Esc. Tomoyo,Tomoyo,Uninominal,-18.923056,-65.583261,39,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Esc. Topater,Potosí,Uninominal,-19.57706,-65.76611,34,.,.
Bolivia,Potosí,Chárcas,San Pedro,Esc. Toracari,Toracari,Uninominal,-18.131382,-66.136183,38,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Troja Pampa,Troja Pampa,Uninominal,-19.448696,-64.967835,35,.,.
Bolivia,Potosí,José María Linares,"Caiza ""D""",Esc. Tuctapari,Tuctapari,Uninominal,-20.04536,-65.531872,35,.,.
Bolivia,Potosí,General Bernardino Bilbao,Acasio,Esc. Tuquiza,Tuquiza,Uninominal,-18.022182,-66.006616,38,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Unzaga De La Vega,San José (Chiquitos),Uninominal,-17.846423,-60.739314,54,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Urifaya,Urifaya,Uninominal,-19.500937,-64.945614,35,.,.
Bolivia,Potosí,Bustillo,Llallagua,Esc. Uyuni,Uyuni.,Uninominal,-18.288822,-66.477287,38,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Esc. Vila Sirca,Wilacirca,Uninominal,-18.344555,-66.320999,38,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Esc. Vila Vila,Vila Vila.,Uninominal,-18.149692,-66.347598,38,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,Esc. Villa Fatima Andres De Santa Cruz,Tupiza,Uninominal,-21.436593,-65.724963,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Villa Imperial,Quivincha,Uninominal,-19.551892,-65.380402,35,.,.
Bolivia,Potosí,Sud Lipez,San Pablo,Esc. Villa Porvenir,San Antonio de Lipez,Uninominal,-21.775334,-66.87191,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. Viña Quemada,Viña Quemada,Uninominal,-19.410187,-64.857385,35,.,.
Bolivia,Potosí,Cornelio Saavedra,Tacobamba,Esc. Yaguacari,Yawacari,Uninominal,-19.038275,-65.601217,35,.,.
Bolivia,Potosí,José María Linares,Puna (Villa Talavera),Esc. Yaspaci,Yascapi,Uninominal,-19.893697,-65.449153,35,.,.
Bolivia,Potosí,Chayanta,Ocurí,Esc. Yurimata,Yurimata,Uninominal,-18.943142,-65.694148,39,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,Esc. Yuruma,Yuruma,Uninominal,-21.693383,-65.574407,37,.,.
Bolivia,Potosí,Sud Chichas,Atocha,Esc. de Animas,Animas,Uninominal,-20.963024,-66.306141,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. de Huano Huano,Huanu Huanu,Uninominal,-19.592002,-64.9943,35,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. de Mamahota,Mamahota,Uninominal,-19.455214,-65.490594,35,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Esc. de Mariaca,Mariaca,Uninominal,-19.418398,-65.356665,35,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Esc. de Ovejeria,Ovejeria,Uninominal,-18.139852,-66.244278,38,.,.
Bolivia,Potosí,Sud Lipez,San Antonio de Esmoruco,Esc. de Rio Seco,Rio Seco,Uninominal,-21.999388,-66.331536,37,.,.
Bolivia,Potosí,Sud Chichas,Atocha,Esc. de Siete Suyos,Siete Suyos,Uninominal,-20.949674,-66.29676,37,.,.
Bolivia,Potosí,Sud Chichas,Atocha,Esc. de Tacmari,Tacmari,Uninominal,-21.007969,-65.911945,37,.,.
Bolivia,Potosí,Chárcas,San Pedro,Esc. Ñequeta,Ñequeta,Uninominal,-18.272289,-66.235648,38,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Escuela José Alonso De Ibáñez,Potosí,Uninominal,-19.58758,-65.75143,33,.,.
Bolivia,Potosí,Chárcas,San Pedro,Escuela Seccional Cota Cota,Cota Cota,Uninominal,-18.341797,-66.217696,38,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Fe y Alegría y San Clemente,Potosí,Uninominal,-19.57224,-65.76543,34,.,.
Bolivia,Potosí,Sud Lipez,Mojinete,H. Alcaldia Municipal,Mojinete,Uninominal,-21.764349,-66.239182,37,.,.
Bolivia,Potosí,Bustillo,Llallagua,Humanistico Llallagua,Llallagua,Uninominal,-18.423665,-66.586039,38,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Inicial Luis Subieta Sagárnaga (Temporal),Potosí,Uninominal,-19.595886,-65.744901,33,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,Ins. Tec. José Luis San Juan Garcia,Tupiza,Uninominal,-21.44863,-65.720324,37,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Instituto I.S.E.C.,Potosí,Uninominal,-19.57146,-65.76514,34,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Instituto Nuevo Amanecer (Temporal),Potosí,Uninominal,-19.57243,-65.749979,34,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Instituto San Juan,Potosí,Uninominal,-19.59069,-65.75861,33,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Jardin de Niños San Roque (Temporal),Potosí,Uninominal,-19.578282,-65.75123,33,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Kinder Concepcion,Potosí,Uninominal,-19.597309,-65.748461,33,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Kinder Ismael Montes,Potosí,Uninominal,-19.585628,-65.746262,33,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Kinder Juan Pablo II (Temporal),Potosí,Uninominal,-19.576839,-65.773103,34,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Kinder Mariscal Andrés de Santa Cruz (Temporal),Potosí,Uninominal,-19.572754,-65.755657,34,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,Kinder Villa Imperial,Betanzos,Uninominal,-19.551792,-65.453536,35,.,.
Bolivia,Potosí,Bustillo,Llallagua,Kindergarten Litoral (Temporal),Llallagua,Uninominal,-18.423609,-66.583223,38,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Kindergarten Potosí (Temporal),Potosí,Uninominal,-19.580189,-65.756101,33,.,.
Bolivia,Potosí,Tomás Frías,Potosí,Mariscal Santa Cruz,Potosí,Uninominal,-19.57199,-65.75602,34,.,.
Bolivia,Potosí,Bustillo,Llallagua,Martin Cardenas,Llallagua,Uninominal,-18.425845,-66.578642,38,.,.
Bolivia,Potosí,José María Linares,"Caiza ""D""",Normal Rural Caiza D,"Caiza ""D""",Uninominal,-20.006536,-65.650852,35,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,Nucleo De Mojo,Mojo,Uninominal,-21.8297,-65.552718,37,.,.
Bolivia,Potosí,Chárcas,San Pedro,Nucleo Educativo Banduriri,Banduriri,Uninominal,-18.155707,-66.039797,38,.,.
Bolivia,Potosí,Bustillo,Uncía,Nucleo Escolar Cala Cala,Cala Cala,Uninominal,-18.524525,-66.482593,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,Nucleo Escolar Kesimpucu,Quesem Phuco,Uninominal,-18.566344,-66.053701,39,.,.
Bolivia,Potosí,Chárcas,San Pedro,Nucleo Escolar Micani,Micani,Uninominal,-18.370092,-65.833006,38,.,.
Bolivia,Potosí,Bustillo,Llallagua,Nucleo Jisk'anqui,Jisk'anqui,Uninominal,-18.335596,-66.563217,38,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Sacani,Sakani Alto Leke,Uninominal,-18.090386,-66.189617,38,.,.
Bolivia,Potosí,Sud Lipez,San Pablo,Salon de Comunidad,Cerrillos,Uninominal,-21.417297,-66.484176,37,.,.
Bolivia,Potosí,Sud Lipez,San Pablo,Salon de Plaza,Polulos,Uninominal,-21.505446,-66.670766,37,.,.
Bolivia,Potosí,Antonio Quijarro,Uyuni,Sub Sede Univ. Economia,Uyuni,Uninominal,-20.462898,-66.825977,36,.,.
Bolivia,Potosí,Alonso de Ibáñez,Sacaca,Tarhua Chapi,Tarwachapi,Uninominal,-18.191454,-66.405194,38,.,.
Bolivia,Potosí,Chayanta,Ravelo,Toroca,Toroca,Uninominal,-18.698564,-65.440712,39,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. 10 de Noviembre de Surumi (Temporal),Surumi,Uninominal,-18.565518,-65.847745,39,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. 1ro. de Mayo De Salinas Alta,Salinas,Uninominal,-19.014643,-66.110616,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. 1ro. de Mayo De Zapatera,Zapatera,Uninominal,-21.626435,-66.180872,37,.,.
Bolivia,Potosí,Tomás Frías,Potosí,U. E. 21 de enero (Temporal),Potosí,Uninominal,-19.581526,-65.761583,34,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. 26 de Agosto,Tupiza,Uninominal,-21.430073,-65.720909,37,.,.
Bolivia,Potosí,Tomás Frías,Potosí,"U. E. 31 de Octubre ""A"" Nivel Inicial (Temporal)",Potosí,Uninominal,-19.582652,-65.760032,33,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. 6 de Junio,Tomaycuri,Uninominal,-18.859631,-65.909946,39,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,U. E. 6 de Junio A (Temporal),Villazón,Uninominal,-22.083235,-65.599262,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. 6 de Junio de Charaja,Charaja,Uninominal,-21.577584,-65.593409,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. 7 de Noviembre,Tupiza,Uninominal,-21.44581,-65.72318,37,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Achacana,Achacana,Uninominal,-18.580355,-66.151733,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Almona,Almona,Uninominal,-21.171619,-65.774438,37,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,"U. E. Alonso de Ibáñez ""B"" (Nivel Secundario) (Temporal)",Villazón,Uninominal,-22.092847,-65.603836,37,.,.
Bolivia,Potosí,Antonio Quijarro,Uyuni,"U. E. Aniceto Arce ""A"" (Temporal)",Uyuni,Uninominal,-20.462109,-66.824554,36,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Anthura,Anthura,Uninominal,-19.124283,-65.970061,34,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Antofagasta,Tupiza,Uninominal,-21.440203,-65.719981,37,.,.
Bolivia,Potosí,Antonio Quijarro,Uyuni,U. E. Antofagasta (Temporal),Uyuni,Uninominal,-20.462478,-66.825572,36,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Arrozpata,San Juan de Arrospata,Uninominal,-18.47409,-66.182313,39,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Avelino Siñani de Milluri,Milluri,Uninominal,-18.905858,-66.156764,39,.,.
Bolivia,Potosí,Bustillo,Llallagua,U. E. Ayacucho (Temporal),Llallagua,Uninominal,-18.41381,-66.563747,38,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Añahuani,Añahuani,Uninominal,-18.234315,-65.647905,38,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Bolivia de Supira,Supira,Uninominal,-21.595917,-65.52103,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Bolivia de Tupiza,Tupiza,Uninominal,-21.447726,-65.72011,37,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Cachuyo,Cachuyo,Uninominal,-18.710864,-66.048549,39,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Calazaya,Kñesujsi,Uninominal,-19.08964,-65.941365,34,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Carasi,Carasi,Uninominal,-18.318216,-65.688958,38,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,U. E. Carlos Villegas (Temporal),Villazón,Uninominal,-22.076995,-65.593156,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Chacopampa,Chaco Pampa,Uninominal,-21.542275,-65.775049,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Chichas,Peña Amarilla,Uninominal,-21.183994,-65.602679,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Chifloca,Chifloca,Uninominal,-21.485476,-65.800044,37,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,U. E. Chillcani,Chillcani,Uninominal,-19.482986,-65.527978,35,.,.
Bolivia,Potosí,Chárcas,San Pedro,U. E. Chirocarí,Chirocar?¡,Uninominal,-18.396,-66.1436,38,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Chorolque (Temporal),Tupiza,Uninominal,-21.450175,-65.719749,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Chuquiago,Chuquiago,Uninominal,-21.569094,-65.638584,37,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Cnl. Ramon Acero,Nueva Colcha,Uninominal,-18.300114,-66.376452,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Collana Tuica,Collana Tuica,Uninominal,-18.592726,-66.21643,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Collpa Ckasa,Collpa Ckasa,Uninominal,-18.492043,-66.11688,39,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Copana,Copana,Uninominal,-18.479504,-66.238141,39,.,.
Bolivia,Potosí,Cornelio Saavedra,Betanzos,"U. E. Cornelio Saavedra ""A"" (Temporal)",Betanzos,Uninominal,-19.553303,-65.448895,35,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Cucho,Kuchu,Uninominal,-21.5215,-66.012187,37,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,U. E. Daniel Campos Nivel Secundario (Temporal),Villazón,Uninominal,-22.079068,-65.603699,37,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Eje Caquena,kaquena Alta,Uninominal,-19.113608,-65.92444,34,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Elizardo Perez,Uluchi,Uninominal,-18.956008,-66.15076,39,.,.
Bolivia,Potosí,Tomás Frías,Potosí,"U. E. Elizardo Perez, Villa Victoria (Temporal)",Potosí,Uninominal,-19.584577,-65.73027,33,.,.
Bolivia,Potosí,Antonio Quijarro,Tomave,U. E. Elizardo Pérez del Taro,Taro,Uninominal,-19.9791,-66.116,36,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Espicaya,Espicaya,Uninominal,-21.590185,-65.79217,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Estarca,Estarca,Uninominal,-21.66523,-65.948868,37,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Foroctiri Junin,Foroctiri,Uninominal,-19.13145,-65.73728,34,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Franz Tamayo,Chuqui,Uninominal,-21.724717,-66.176803,37,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Franz Tamayo De Actara,Actara,Uninominal,-19.074296,-65.961195,34,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Franz Tamayo De Ayoma,Ayoma,Uninominal,-18.870216,-66.149327,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Genoveva Ríos,Tupiza,Uninominal,-21.42092,-65.718042,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Gral. Rufino Carrasco,San José de Pampa Grande,Uninominal,-21.685269,-65.817799,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Gran Mariscal de Ayacucho (Temporal),Tupiza,Uninominal,-21.442019,-65.718462,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Gregorio Pacheco,Villa Pacheco,Uninominal,-21.696401,-65.304377,37,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Gregorio Pacheco (Temporal),Tupiza,Uninominal,-21.44782,-65.71977,37,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. Guadalupe San Antonio,Guadalupe,Uninominal,-18.690386,-65.797431,39,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Gualberto Villarroel de Titiri,Titiri,Uninominal,-18.976076,-65.976285,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Huancarani,Huancarani,Uninominal,-18.735092,-66.140621,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Huariraca,Huariraca,Uninominal,-21.71553,-65.986526,37,.,.
Bolivia,Potosí,Tomás Frías,Potosí,U. E. Hugo Chávez Frías (Temporal),Potosí,Uninominal,-19.561264,-65.75398,34,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Isla,Isla,Uninominal,-19.348876,-65.79932,34,.,.
Bolivia,Potosí,Tomás Frías,Potosí,"U. E. Ismael Montes ""B"" (Temporal)",Potosí,Uninominal,-19.585878,-65.743234,33,.,.
Bolivia,Potosí,Bustillo,Chuquihuta Ayllu Jucumani,U. E. Ismael Montes (Temporal),Chuquihuta,Uninominal,-18.591763,-66.364465,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Jachataco,Jachataco,Uninominal,-18.535696,-65.97631,39,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Jahuacaya,Jahuacaya,Uninominal,-19.197294,-65.885698,34,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Jaime Mendoza,Bombori,Uninominal,-18.904436,-66.204183,39,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. Jaime Mendoza De Jamachiri,Jamanchiri,Uninominal,-18.710642,-65.886023,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Jarana,Jarana,Uninominal,-18.700443,-66.125685,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. José Luis San Juan Garcia de Quiriza,Quiriza,Uninominal,-21.616021,-65.791197,37,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Juan Victor Montoya Medinacelli,Utacalla,Uninominal,-19.322971,-65.836023,34,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Juana Azurduy De Padilla,Oploca,Uninominal,-21.337418,-65.805336,37,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Juancito Pinto De Phutina,Futina,Uninominal,-18.837436,-66.212707,39,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Julian Apaza,Coataca,Uninominal,-18.529118,-66.30494,39,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. Junin,Colquechaca,Uninominal,-18.701103,-66.003739,39,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. Junin De Rosario,Rosario,Uninominal,-18.772851,-65.978651,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Kari,San Miguel de Khari,Uninominal,-18.600325,-66.261202,39,.,.
Bolivia,Potosí,Tomás Frías,Potosí,U. E. Kinder Minero (Temporal),Potosí,Uninominal,-19.594886,-65.749384,33,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Layme Cotani,Layme Cotani,Uninominal,-18.224,-65.749,38,.,.
Bolivia,Potosí,José María Linares,Puna (Villa Talavera),U. E. Marcelino Aguirre,Cala Cala,Uninominal,-19.744,-65.509,35,.,.
Bolivia,Potosí,Modesto Omiste,Villazón,U. E. Marcelo Quiroga Santa Cruz (Temporal),Villazón,Uninominal,-22.087694,-65.594032,37,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Marcelo Quirves,Challviri.,Uninominal,-18.977237,-66.05244,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Maria Rita Romano,Tupiza,Uninominal,-21.453222,-65.71535,37,.,.
Bolivia,Potosí,Bustillo,Chayanta,"U. E. Mariscal Andrés de Santa Cruz ""A"" (Temporal)",Chayanta,Uninominal,-18.46366,-66.447698,39,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Mariscal Sucre,Toro Toro,Uninominal,-18.137276,-65.760366,38,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Mariscal Sucre A,Tinguipaya,Uninominal,-19.220151,-65.823275,34,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Max Fernandez Rojas,Quinta Pampa,Uninominal,-18.237476,-66.352357,39,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Mcal. Antonio José De Sucre,Talula,Uninominal,-19.246891,-65.714395,34,.,.
Bolivia,Potosí,Antonio Quijarro,Uyuni,U. E. Miraflores (Temporal),Uyuni,Uninominal,-20.452776,-66.83046,36,.,.
Bolivia,Potosí,Tomás Frías,Potosí,U. E. Mixta Manuel Belgrano (Temporal),Potosí,Uninominal,-19.593287,-65.744417,33,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Mochara,Mochara,Uninominal,-21.273129,-65.611135,37,.,.
Bolivia,Potosí,Bustillo,Llallagua,U. E. Monseñor Cleto Loayza (Temporal),Llallagua,Uninominal,-18.426648,-66.576423,38,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Octavio Murillo,Amayapampa,Uninominal,-18.485987,-66.38769,39,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Oro Ingenio,Oro Ingenio,Uninominal,-21.309407,-65.961046,37,.,.
Bolivia,Potosí,Chayanta,San Pedro de Macha,U. E. Oscar Alfaro De Salinas Baja,Salinas Baja,Uninominal,-18.973263,-66.115678,39,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Pacotanca,Pacotanca,Uninominal,-18.781503,-66.26147,39,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Palla Palla,Palla Palla,Uninominal,-18.321172,-65.526671,38,.,.
Bolivia,Potosí,Chárcas,San Pedro,U. E. Pastor Sainz (Temporal),San Pedro de Buena Vista,Uninominal,-18.272979,-65.978886,38,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Paul Harris De Palala,Tupiza,Uninominal,-21.42755,-65.735032,37,.,.
Bolivia,Potosí,Chayanta,Pocoata,U. E. Pedro Gutierrez,Pocoata,Uninominal,-18.699571,-66.166018,39,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Poco Suco,Pocosuco,Uninominal,-18.256206,-65.736403,38,.,.
Bolivia,Potosí,Sud Chichas,Tupiza,U. E. Prudencio Guillen,Talina,Uninominal,-21.752855,-65.824595,37,.,.
Bolivia,Potosí,Tomás Frías,Tinguipaya,U. E. Puca Punta,Puca Punta,Uninominal,-19.102322,-65.696069,34,.,.
Bolivia,Potosí,Chayanta,Colquechaca,U. E. Qayarani Mejillones 10 de Octubre,Cayarani,Uninominal,-18.741193,-65.945484,39,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Quila Quila,R?¡o Verde (Quila Quila),Uninominal,-18.370223,-66.311747,39,.,.
Bolivia,Potosí,Chárcas,Toro Toro,U. E. Quirusillani,Quirusillani,Uninominal,-18.2609,-65.7858,38,.,.
Bolivia,Potosí,Bustillo,Chayanta,U. E. Rafael Bustillos,Irupata,Uninominal,-18.407607,-66.399462,39,.,.
